"source_uri","embedding_text"
"docs_key://automation/me_c_mk2/alarms/OMCU-8266904.html","Alarm OMCU-8266904



OMCU / IO Config / Ch27,82669,High BN Tank Temp.[degC] / Suprv. Ch27,82669,High BN Tank Temp.

Alarm OMCU-8266904
==================

Suprv. Ch27,82669,High BN Tank Temp.

Description
-----------

Sensor signal is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or   
- OMCU Controller input channel failure.

Effect
------

- Tank Temperature is not displayed   
- Heating Control in tank is turned off   
- Mixing of BN Oil may be incorrect.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- OMCU Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace OMCU Controller."
"docs_key://automation/me_c_mk2/alarms/EICUB-2164-B04.html","Alarm EICUB-2164-B04



EICU\* / I/O Configuration / Ch21,2164-B,Restart Switch / Suprv. Ch21,2164-B,Restart Switch.

Alarm EICUB-2164-B04
====================

Suprv. Ch21,2164-B,Restart Switch.

Description
-----------

Sensor signal is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or   
- EICUB Controller input channel failure.

Effect
------

If redundant cabling to EICUA and EICUB is fitted:   
No effect on engine performance.  
  
If no redundant cabling is fitted:   
EICU uses the last valid input value.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- EICUB Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace EICUB Controller."
"docs_key://automation/me_c_mk2/alarms/ACU1-0722.html","Alarm ACU1-0722, ACU2-0722, ACU3-0722



ACU\* / Hydraulic Power Supply / Hyd. leak. timed shutdown [SHD].

Alarm ACU1-0722, ACU2-0722, ACU3-0722
=====================================

Hyd. leak. timed shutdown [SHD].

Description
-----------

Oil detected in the drain box.

Cause
-----

Minor hydraulic leakage from HPS pumps.

Effect
------

Continuous operation may increase leakage.   
Major leakage may cause shutdown.

Suggested actions
-----------------

Find and repair hydraulic leak."
"docs_key://automation/me_c_mk2/alarms/SCSU3-6423-09F.html","Alarm SCSU3-6423-09F



SCSU\* / IO Configuration / DO340,6423-09,Cyl 9: ELWC Valve Opn / DO340: Output shutdown.

Alarm SCSU3-6423-09F
====================

DO340: Output shutdown.

Description
-----------

Digital output channel overload.

Cause
-----

Current overload on the digital output channel.

Effect
------

The digital output channel has been disabled  
- SF Shutdown  
- Not possible to detect a hanging gas injection valve on this cylinder during fuel oil running.

Suggested actions
-----------------

Check:  
- Cabling and sensor/actuator for short-circuits  
- Repair or replace.  
Power cycle the SCSU3 Controller to re-enable digital output channel."
"docs_key://automation/me_c_mk2/alarms/GROUP-LDE-ECU.html","Alarm GROUP-LDE-ECU



GROUP: Hydr. pump flow deviation.

Alarm GROUP-LDE-ECU
===================

GROUP: Hydr. pump flow deviation.

Description
-----------

Swash plate set point deviates from the model curve.

Cause
-----

- Hydraulic leak, or  
- Swash plate position feedback sensor calibrated incorrectly, or  
- Mechanical pump failure (broken shaft etc.).

Effect
------

No effect on engine performance at present load.  
Engine load increase may not be possible.

Suggested actions
-----------------

Check:   
- Hydraulic system for leaks   
- Swash plate position feedback sensor calibration   
- Engine driven pump."
"docs_key://automation/me_c_mk2/alarms/SCSU2-0211-07AJ.html","Alarm SCSU2-0211-07AJ



SCSU\* / Cylinder Safety / Cyl 7: Status / Cyl 7: Alarms / Cyl 7: Pgas Repressurize Test.

Alarm SCSU2-0211-07AJ
=====================

Cyl 7: Pgas Repressurize Test.

Description
-----------

No pressure change detected in SF channel when starting to operate window valve.

Cause
-----

- ELWI Failure   
- SF channel is depressurized due to leaking SF injection valve. Window valve is unable to open.   
- SF channel is depressurized due to leaking Gas Channel Relief Valve. Window valve is unable to open.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

- Stop engine   
- DO NOT reset second fuel block before failure is located.   
- DO NOT start dual fuel operation until this failure is located and repaired.   
- check SF channel pressure. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events'   
- Use SCSU scope in MOP tools to analyse SCSU log located in MAD folder.   
- check Window valve and cabling.   
- check SF injection valve   
- check Gas channel relief valve and cabling."
"docs_key://automation/me_c_mk2/alarms/ACU3-0725.html","Alarm ACU3-0725



ACU / Hydraulic Power Supply / Double pipe press. low.

Alarm ACU3-0725
===============

Double pipe press. low.

Description
-----------

This alarm is not in use.

Cause
-----

This alarm is not in use.

Effect
------

This alarm is not in use.

Suggested actions
-----------------

If you see this, please contact MAN-ES."
"docs_key://automation/me_c_mk2/alarms/OMCU-IDKEY.html","Alarm OMCU-IDKEY



OMCU / System / ID Key corrupt.

Alarm OMCU-IDKEY
================

ID Key corrupt.

Description
-----------

The OMCU Controller cannot read ID-key data.

Cause
-----

- ID-key is not plugged in, or  
- ID-key data is corrupted, or  
- ID-key hardware failure, or  
- OMCU Controller failure.

Effect
------

No immediate effect on engine performance.  
The OMCU Controller may not function correctly after a restart.

Suggested actions
-----------------

If this alarm is active for more than 5 minutes, check that the ID-key is plugged in correctly.   
  
If the problem persists replace, one at a time:  
- ID-key (see instruction manual for configuration instructions)   
- OMCU Controller."
"docs_key://automation/me_c_mk2/alarms/SPCU-SNA-ECUB.html","Alarm SPCU-SNA-ECUB



SPCU\* / System / System Status / ECUB unavailable.

Alarm SPCU-SNA-ECUB
===================

ECUB unavailable.

Description
-----------

ECU not available on any network.

Cause
-----

- ECU is restarting after power off/on, or  
- ECU power is off, or  
- ECU failure, or  
- Both networks are disconnected or failing.

Effect
------

No ECU redundancy.  
  
Engine driven pump 5 (if fitted) is locked in 'Ahead'.   
If running astern: No hydraulic oil from pump 5.

Suggested actions
-----------------

Check:   
- ECU power   
- ECU mode (LED is green)  
- Network cabling   
  
If the problem persists: Replace failing ECU."
"docs_key://automation/me_c_mk2/alarms/OMCU-323504.html","Alarm OMCU-323504



OMCU / IO Config / Ch37,3235,ECS Insul. [kOhm] / Suprv. Ch37,3235,ECS Insul. [kOhm].

Alarm OMCU-323504
=================

Suprv. Ch37,3235,ECS Insul. [kOhm].

Description
-----------

Sensor signal is out of range.

Cause
-----

- Failure in the cabling to the sensor, or  
- Sensor failure, or missing sensor power supply, or  
- OMCU Controller input failure, or  
- For On/Off type sensors the cause can be a missing or wrong supervision resistor (typically 6.8  
kOhm).

Effect
------

Supervision failure for the insulation detection unit will stop all insulation detection.

Suggested actions
-----------------

Check:  
- Insulation level by observing the display on the insulation monitor, or  
-Insulation level by observing : Maintenance -> Troubleshooting -> Insulation  
- Insulation level trend in CoCoS-EDS if applicable   
- Individual insulation of ECS components (sensors, controllers, actuators, cabling) to determine the cause of leakage  
- Refer to ECS trouble shooting guide ""test for earth failure in ECS system"" for further trouble shooting advise."
"docs_key://automation/me_c_mk2/alarms/EICUB-2148-B04.html","Alarm EICUB-2148-B04



EICU\* / I/O Configuration / Ch36,2148-B,PitchSet for Lubricator / Suprv. Ch36,2148-B,PitchSet for Lub.

Alarm EICUB-2148-B04
====================

Suprv. Ch36,2148-B,PitchSet for Lub.

Description
-----------

Sensor signal is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or   
- EICUB Controller input channel failure.

Effect
------

If redundant cabling to EICUA and EICUB is fitted:   
No effect on engine performance.  
  
If no redundant cabling is fitted:   
EICU uses the last valid input value.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- EICUB Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace EICUB Controller."
"docs_key://automation/me_c_mk2/alarms/GROUP-PO-CCU8.html","Alarm GROUP-PO-CCU8



GROUP: Illegal ELFI/FIVA position (CCU8) [SLD].

Alarm GROUP-PO-CCU8
===================

GROUP: Illegal ELFI/FIVA position (CCU8) [SLD].

Description
-----------

The ELFI/FIVA spool has been in an illegal position.  
Risk of untimed fuel injection.  
  
This group alarm is caused by 'Illegal ELFI/FIVA position'. Other alarms in the group are raised as a consequence of this condition. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

- ELFI / FIVA position sensor signal failure, or  
- ELFI / FIVA failure, or   
- CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

Check cabling  
  
Reactivate fuel injection, go to 'Engine' -> 'Status' -> 'Cylinder Value Status' -> 'HCU Status and Reset' to reset failing unit.   
Do not reactivate fuel injection until the cylinder unit is considered to be OK.  
Reactivation only possibly for speed below 'HCU ReEnable Max Speed'  
  
If the problem persists replace or exchange, one part at a time:   
- ELFI / FIVA valve  
- CCU."
"docs_key://automation/me_c_mk2/alarms/ACU3-1204-504.html","Alarm ACU3-1204-504



ACU\* / I/O Configuration / Ch33,1204-5,Lube Oil Pressure (bar) / Suprv. Ch33,1204-5,Lube Oil Pressur.

Alarm ACU3-1204-504
===================

Suprv. Ch33,1204-5,Lube Oil Pressur.

Description
-----------

The alarm indicates that the signal from the sensor connected to the specified channel is outside the legal range. The sensor should give a signal between 4 mA to 20 mA.

Cause
-----

Most probably a failure in the cabling to the sensor, or  
failure of the sensor, or missing sensor power supply, or  
failure of the input of the ACU3 Controller.

Effect
------

Supervision of pump inlet pressure is missing. Make sure that the pump has inlet oil supply.

Suggested actions
-----------------

Check the cabling to the sensor, according to the installation drawings.  
Check that the sensor has sufficient power supply (if it is a 2-wire sensor, the supply is integrated in the signal).   
Check the current into terminal ""C"" of the channel. It must be within 4 mA and 20 mA.   
If the current is above or below the range, the current out of the sensor must be checked.  
If the current into the ACU3 Controller is within the range, while the alarm is present, the ACU3 Controller may be damaged and must be replaced."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-10AG.html","Alarm SCSU3-0211-10AG



SCSU\* / Cylinder Safety / Cyl 10: Status / Cyl 10: Alarms / Cyl 10: Pgas Drop High Test Failure.

Alarm SCSU3-0211-10AG
=====================

Cyl 10: Pgas Drop High Test Failure.

Description
-----------

Measured SF pressure drop in SF block during SF injection is too high.

Cause
-----

Too large SF injection due to:  
- ELGI valve stuck open, or  
- SF injection valve stuck open  
  
Gas block pressure sensor failure.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

RECOMMENDATION if leaking SF injection valve:  
- Cut-out fuel oil injection on this cylinder, or   
- Stop and exchange the damaged valve.  
  
DO NOT start dual fuel operation until this failure is located and repaired.  
  
DO NOT reset second fuel block before failure is located.  
  
Check:  
- Cylinder and second fuel pressure curves. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events' or use SCSU scope to analyse logs located in MAD folder.  
- ELGI and Second fuel injection valve  
- ELWI and Window valve."
"docs_key://automation/me_c_mk2/alarms/ACU1-8056-104.html","Alarm ACU1-8056-104



ACU / I/O Configuration / Ch33,8056-1,CR Pressure (bar) / Suprv. Ch33,8056-1,CR Pressure (bar.

Alarm ACU1-8056-104
===================

Suprv. Ch33,8056-1,CR Pressure (bar.

Description
-----------

Channel input is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or  
- ACU1 Controller input channel failure  
- Converter Failure.

Effect
------

CR Pressure Ctrl from this ACU1 Controller not possible.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- ACU1 Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace ACU1 Controller."
"docs_key://automation/me_c_mk2/alarms/ACU1-0711.html","Alarm ACU1-0711, ACU2-0711, ACU3-0711



ACU\* / Hydraulic Power Supply / Inlet pump NA pressure deviation.

Alarm ACU1-0711, ACU2-0711, ACU3-0711
=====================================

Inlet pump NA pressure deviation.

Description
-----------

Hydraulic inlet oil inlet pressure sensor values differ from the values on the other pumps.

Cause
-----

- Inlet valve is closed, or  
- Sensor failure.

Effect
------

Engine control system will use the other sensors to evaluate the hydraulic inlet pressure.   
  
NOTE  
If the pump inlet valve is closed, engine start will cause pump cavitation.

Suggested actions
-----------------

Check:  
- Pump inlet valve  
- Pump inlet pressure sensor."
"docs_key://automation/me_c_mk2/alarms/SPSU-SAFE93.html","Alarm SPSU-SAFE93



SPSU / SAFE: Plant Safety / Severe Seal Oil Failure.

Alarm SPSU-SAFE93
=================

Severe Seal Oil Failure.

Description
-----------

Severe seal oil failure.

Cause
-----

Seal oil pipe rupture or similar high level of leakage in seal oil system.

Effect
------

- Dual fuel shutdown  
- Gas channel relief valve is opened during shutdown.

Suggested actions
-----------------

Check seal oil pipes."
"docs_key://automation/me_c_mk2/alarms/EICUA-130143.html","Alarm EICUA-130143, EICUB-130143



EICU\* / Supervision / Slow Down Supervision / Cyl 4. No Cyl. lubrication [SLD].

Alarm EICUA-130143, EICUB-130143
================================

Cyl 4. No Cyl. lubrication [SLD].

Description
-----------

No cylinder lubrication.

Cause
-----

CCU 4 is not connected to the Network.

Effect
------

- No lubrication oil is injected  
- Slowdown is requested.

Suggested actions
-----------------

Check EICUA Controller mode status  
If in test or configuration mode: Restart in normal mode  
If no mode is visible: Wait for EICUA Controller to finish restart  
If the problem persists: Replace EICUA Controller."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-12A9.html","Alarm SCSU3-0211-12A9



SCSU\* / Cylinder Safety / Cyl 12: Status / Cyl 12: Alarms / Cyl 12: Pcyl Input Invalidated.

Alarm SCSU3-0211-12A9
=====================

Cyl 12: Pcyl Input Invalidated.

Description
-----------

Cylinder pressure input invalidated.

Cause
-----

- Input invalidated on MOP.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil.

Suggested actions
-----------------

Validate sensor input on MOP."
"docs_key://automation/me_c_mk2/alarms/SCSU3-6441-09F.html","Alarm SCSU3-6441-09F



SCSU\* / IO Configuration / DO370,6441-09,Cyl 9: ELBI Valve Opn / DO370: Output shutdown.

Alarm SCSU3-6441-09F
====================

DO370: Output shutdown.

Description
-----------

Digital output channel overload.

Cause
-----

Current overload on the digital output channel.

Effect
------

The digital output channel has been disabled.

Suggested actions
-----------------

Check:  
- Cabling and sensor/actuator for short-circuits  
- Repair or replace.  
Power cycle the SCSU3 Controller to re-enable digital output channel."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-09AG.html","Alarm SCSU3-0211-09AG



SCSU\* / Cylinder Safety / Cyl 9: Status / Cyl 9: Alarms / Cyl 9: Pgas Drop High Test Failure.

Alarm SCSU3-0211-09AG
=====================

Cyl 9: Pgas Drop High Test Failure.

Description
-----------

Measured SF pressure drop in SF block during SF injection is too high.

Cause
-----

Too large SF injection due to:  
- ELGI valve stuck open, or  
- SF injection valve stuck open  
  
Gas block pressure sensor failure.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

RECOMMENDATION if leaking SF injection valve:  
- Cut-out fuel oil injection on this cylinder, or   
- Stop and exchange the damaged valve.  
  
DO NOT start dual fuel operation until this failure is located and repaired.  
  
DO NOT reset second fuel block before failure is located.  
  
Check:  
- Cylinder and second fuel pressure curves. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events' or use SCSU scope to analyse logs located in MAD folder.  
- ELGI and Second fuel injection valve  
- ELWI and Window valve."
"docs_key://automation/me_c_mk2/alarms/SCU1-877204.html","Alarm SCU1-877204



SCU\* / IO Terminals / Ch26,8772,Incr. Exh. Energy (WHR) / Suprv. Ch26,8772,Incr. Exh. Energy.

Alarm SCU1-877204
=================

Suprv. Ch26,8772,Incr. Exh. Energy.

Description
-----------

Increase Exhaust energy signal is out of range (4-20mA).

Cause
-----

- Cable failure, or  
- Sensor failure.

Effect
------

Increase Exhaust energy function will not work -> reference Pscav curve will be used (max Pscav).

Suggested actions
-----------------

Check:  
- WHR System Condition and output channel.  
- Cabling."
"docs_key://automation/me_c_mk2/alarms/SACU1-303504.html","Alarm SACU1-303504



SACU1 / IO Configuration / Ch35,3035,ECS Insulation (kOhm) / Suprv. Ch35,3035,ECS Insulation (kO.

Alarm SACU1-303504
==================

Suprv. Ch35,3035,ECS Insulation (kO.

Description
-----------

Sensor signal is out of range.

Cause
-----

- Failure in the cabling to the sensor, or  
- Sensor failure, or missing sensor power supply, or  
- SACU1 Controller input failure, or  
- For On/Off type sensors the cause can be a missing or wrong supervision resistor (typically 6.8  
kOhm).

Effect
------

Supervision failure for the insulation detection unit will stop all insulation detection.

Suggested actions
-----------------

Check:  
- Insulation level by observing the display on the insulation monitor, or  
-Insulation level by observing : Maintenance -> Troubleshooting -> Insulation  
- Insulation level trend in CoCoS-EDS if applicable   
- Individual insulation of ECS components (sensors, controllers, actuators, cabling) to determine the cause of leakage  
- Refer to ECS trouble shooting guide ""test for earth failure in ECS system"" for further trouble shooting advise."
"docs_key://automation/me_c_mk2/alarms/SCU1-17030381.html","Alarm SCU1-17030381



SCU\* / Variable Turbocharging / VT2 Supervision / Torque Limits / VT actuator torque high high.

Alarm SCU1-17030381
===================

VT actuator torque high high.

Description
-----------

Actuator torque is too high.

Cause
-----

- Mechanical failure, or  
- Actuator failure, or  
- Insufficient variable turbocharger actuator scaling.

Effect
------

SCU attempts full variable turbocharger opening (failsafe position).

Suggested actions
-----------------

Check:  
- Variable turbocharger   
- Actuator temperature   
  
If the problem persist and continued operation is necessary:   
Reset actuator on MOP or power off/on variable turbocharger."
"docs_key://automation/me_c_mk2/alarms/SCSU1-0211-01A3.html","Alarm SCSU1-0211-01A3



SCSU\* / Cylinder Safety / Cyl 1: Status / Cyl 1: Alarms / Cyl 1: Expansion Pressure Too Low.

Alarm SCSU1-0211-01A3
=====================

Cyl 1: Expansion Pressure Too Low.

Description
-----------

Cylinder expansion pressure is lower than expected.

Cause
-----

- Missing fuel oil injection, or  
- Missing second fuel injection, or  
- Misfiring, or  
- Lower calorific value of sec fuel is too low, or  
- Cylinder pressure sensor failure  
  
Missing SF injection can be caused by:  
- ELGI/ELFI-L valve failure, or  
- Second fuel injection valve failure, or  
- ELWI/ELBI valve failure.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
- Cylinder and second fuel pressure. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events'  
- Alarms on MOP  
- Fuel plunger timing and movement. Go to: 'MOP B' -> 'Maintenance' -> 'Troubleshooting' -> 'HCU Events'.   
- Look for ELFI enable signal on 'HCU Events'.   
  
Check on PMI:  
- Cylinder pressure sensor signal.   
- Observe other alarms that might be the cause of the shutdown. Investigate the different possible scenarios."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-12A3.html","Alarm SCSU3-0211-12A3



SCSU\* / Cylinder Safety / Cyl 12: Status / Cyl 12: Alarms / Cyl 12: Expansion Pressure Too Low.

Alarm SCSU3-0211-12A3
=====================

Cyl 12: Expansion Pressure Too Low.

Description
-----------

Cylinder expansion pressure is lower than expected.

Cause
-----

- Missing fuel oil injection, or  
- Missing second fuel injection, or  
- Misfiring, or  
- Lower calorific value of sec fuel is too low, or  
- Cylinder pressure sensor failure  
  
Missing SF injection can be caused by:  
- ELGI/ELFI-L valve failure, or  
- Second fuel injection valve failure, or  
- ELWI/ELBI valve failure.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
- Cylinder and second fuel pressure. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events'  
- Alarms on MOP  
- Fuel plunger timing and movement. Go to: 'MOP B' -> 'Maintenance' -> 'Troubleshooting' -> 'HCU Events'.   
- Look for ELFI enable signal on 'HCU Events'.   
  
Check on PMI:  
- Cylinder pressure sensor signal.   
- Observe other alarms that might be the cause of the shutdown. Investigate the different possible scenarios."
"docs_key://automation/me_c_mk2/alarms/GROUP-FAC-CCU1.html","Alarm GROUP-FAC-CCU1



GROUP: FIVA Amplifier Current Supervision (CCU1) [SLD].

Alarm GROUP-FAC-CCU1
====================

GROUP: FIVA Amplifier Current Supervision (CCU1) [SLD].

Description
-----------

Amplifier current deviates from the current ordered by the CCU.

Cause
-----

- Accumulator pressure too low, or   
- De-aerating orifice in exhaust valve top blocked, or   
- Non-return valves for exhaust valve actuator oil inlet damaged, or  
- No air supply or leaking exhaust valve air spring, or  
- Exhaust valve position sensor failure, or  
- ELVA/FIVA valve failure  
- Amplifier failure, or  
- CCU failure.

Effect
------

Fuel injection stopped on affected cylinder   
Slow-down is requested.

Suggested actions
-----------------

Check:  
- Exhaust valve position sensor  
- Accumulator pressure  
- De-aerating orifice in exhaust valve top  
- Non-return valves for exhaust valve actuator oil inlet  
- Air spring supply pressure and perform drop-down test of exhaust valve spindle.  
- ELFI / FIVA valve  
- Amplifier   
- CCU  
  
To run amplifier function test :  
1. Stop the engine at first opportunity  
2. Go to 'Maintenance' -> 'Function test' -> 'HCU'  
3. Perform amplifier test  
  
Further troubleshooting:   
1. Stop the engine at first opportunity.   
2. Go to 'Maintenance' -> 'Troubleshooting' -> 'HCU'  
3. Activate 'Fuel Plunger' and 'Exhaust Valve' to test failing unit."
"docs_key://automation/me_c_mk2/alarms/ACU2-1111-B04.html","Alarm ACU2-1111-B04



ACU / I/O Configuration / Ch21,1111-B,Main Start V. Blocked / Suprv. Ch21,1111-B,Main Start V. Bl.

Alarm ACU2-1111-B04
===================

Suprv. Ch21,1111-B,Main Start V. Bl.

Description
-----------

Sensor signal is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or   
- ACU2 Controller input channel failure.

Effect
------

Reduced system performance.  
Reduced supervision.  
  
NOTE   
Never ignore this alarm. Safety critical issues may arise.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- ACU2 Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace ACU2 Controller."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-12A6.html","Alarm SCSU3-0211-12A6



SCSU\* / Cylinder Safety / Cyl 12: Status / Cyl 12: Alarms / Cyl 12: Pgas Channel Curve Fit.

Alarm SCSU3-0211-12A6
=====================

Cyl 12: Pgas Channel Curve Fit.

Description
-----------

SF channel pressure measurement indicates unexpected pressure development after window valve has closed.

Cause
-----

- SF injection valve leaking causing too large SF injection and blow back from combustion chamber, or  
- Window/Resume (if present) valve leaking causing SF flow from accumulator to SF channel, or  
- Blow off valve leaking.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

RECOMMENDATION if leaking SF injection valve:  
- Cut-out fuel oil injection on this cylinder, or   
- Stop and exchange the damaged valve.  
  
DO NOT start dual fuel operation until this failure is located and repaired.  
  
DO NOT reset second fuel block before failure is located.  
  
Check:  
- Cylinder and second fuel pressure curves. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events' or use SCSU scope to analyse logs located in MAD folder.  
- Window valve  
- Second fuel injection valve  
  
WARNING! (GI engines)  
If second fuel pressure curve is abnormal (injection starts early when WV is activated or pressure drop is higher than normal), do not attempt to restart dual fuel operation, before engine has been stopped and gas block troubleshooting is completed. Go to 'Maintenance' -> 'Troubleshooting' -> 'Gas Block'.  
  
Reference is made to circular letter or instruction manual showing pressure curves from typical failure situation."
"docs_key://automation/me_c_mk2/alarms/GROUP-N0-EICUA.html","Alarm GROUP-N0-EICUA



GROUP: Net A not connected to EICUA.

Alarm GROUP-N0-EICUA
====================

GROUP: Net A not connected to EICUA.

Description
-----------

EICUA Controller not connected to network A  
  
This group alarm is raised because both EICU A and EICU B report, that the EICUA Controller is disconnected from network A. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Cable failure.  
- EICUA Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- EICUA Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/SCSU3-0211-11A3.html","Alarm SCSU3-0211-11A3



SCSU\* / Cylinder Safety / Cyl 11: Status / Cyl 11: Alarms / Cyl 11: Expansion Pressure Too Low.

Alarm SCSU3-0211-11A3
=====================

Cyl 11: Expansion Pressure Too Low.

Description
-----------

Cylinder expansion pressure is lower than expected.

Cause
-----

- Missing fuel oil injection, or  
- Missing second fuel injection, or  
- Misfiring, or  
- Lower calorific value of sec fuel is too low, or  
- Cylinder pressure sensor failure  
  
Missing SF injection can be caused by:  
- ELGI/ELFI-L valve failure, or  
- Second fuel injection valve failure, or  
- ELWI/ELBI valve failure.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil.

Suggested actions
-----------------

Check:  
- Cylinder and second fuel pressure. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events'  
- Alarms on MOP  
- Fuel plunger timing and movement. Go to: 'MOP B' -> 'Maintenance' -> 'Troubleshooting' -> 'HCU Events'.   
- Look for ELFI enable signal on 'HCU Events'.   
  
Check on PMI:  
- Cylinder pressure sensor signal.   
- Observe other alarms that might be the cause of the shutdown. Investigate the different possible scenarios."
"docs_key://automation/me_c_mk2/alarms/GROUP-PCF-CYL2.html","Alarm GROUP-PCF-CYL2



GROUP: Pgas Channel Curve Fit - SF Shutdown.

Alarm GROUP-PCF-CYL2
====================

GROUP: Pgas Channel Curve Fit - SF Shutdown.

Description
-----------

SF channel pressure measurement indicates unexpected pressure development after window valve has closed.

Cause
-----

- SF injection valve leaking causing too large SF injection and blow back from combustion chamber, or  
- Window/Resume (if present) valve leaking causing SF flow from accumulator to SF channel, or  
- Blow off valve leaking.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

RECOMMENDATION if leaking SF injection valve:  
- Cut-out fuel oil injection on this cylinder, or   
- Stop and exchange the damaged valve.  
  
DO NOT start dual fuel operation until this failure is located and repaired.  
  
DO NOT reset second fuel block before failure is located.  
  
Check:  
- Cylinder and second fuel pressure curves. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events' or use SCSU scope to analyse logs located in MAD folder.  
- Window valve  
- Second fuel injection valve  
  
WARNING! (GI engines)  
If second fuel pressure curve is abnormal (injection starts early when WV is activated or pressure drop is higher than normal), do not attempt to restart dual fuel operation, before engine has been stopped and gas block troubleshooting is completed. Go to 'Maintenance' -> 'Troubleshooting' -> 'Gas Block'.  
  
Reference is made to circular letter or instruction manual showing pressure curves from typical failure situation."
